    0.4047836396E+01   -0.2486843040E+00    0.7639405823E+00    0.1714848352E+00
    0.4173061214E+01   -0.2563776601E+00    0.7717840249E+00    0.1787102436E+00
    0.4303345113E+01   -0.2643818277E+00    0.7794889814E+00    0.1862555343E+00
    0.4438892483E+01   -0.2727093637E+00    0.7870557425E+00    0.1941332689E+00
    0.4579915966E+01   -0.2813733321E+00    0.7944848933E+00    0.2023564992E+00
    0.4726636798E+01   -0.2903873248E+00    0.8017773034E+00    0.2109387881E+00
    0.4879285151E+01   -0.2997654829E+00    0.8089341167E+00    0.2198942321E+00
    0.5038100498E+01   -0.3095225186E+00    0.8159567411E+00    0.2292374835E+00
    0.5203331985E+01   -0.3196737384E+00    0.8228468380E+00    0.2389837746E+00
    0.5375238824E+01   -0.3302350676E+00    0.8296063117E+00    0.2491489424E+00
    0.5554090700E+01   -0.3412230745E+00    0.8362372983E+00    0.2597494538E+00
    0.5740168191E+01   -0.3526549968E+00    0.8427421557E+00    0.2708024332E+00
    0.5933763212E+01   -0.3645487689E+00    0.8491234524E+00    0.2823256893E+00
    0.6135179473E+01   -0.3769230493E+00    0.8553839575E+00    0.2943377445E+00
    0.6344732951E+01   -0.3897972506E+00    0.8615266304E+00    0.3068578646E+00
    0.6562752389E+01   -0.4031915697E+00    0.8675546110E+00    0.3199060902E+00
    0.6789579812E+01   -0.4171270192E+00    0.8734712101E+00    0.3335032686E+00
    0.7025571063E+01   -0.4316254609E+00    0.8792799001E+00    0.3476710877E+00
    0.7271096361E+01   -0.4467096397E+00    0.8849843065E+00    0.3624321108E+00
    0.7526540881E+01   -0.4624032193E+00    0.8905881995E+00    0.3778098130E+00
    0.7792305359E+01   -0.4787308195E+00    0.8960954858E+00    0.3938286184E+00
    0.8068806722E+01   -0.4957180547E+00    0.9015102017E+00    0.4105139401E+00
    0.8356478741E+01   -0.5133915743E+00    0.9068365058E+00    0.4278922199E+00
    0.8655772709E+01   -0.5317791040E+00    0.9120786731E+00    0.4459909714E+00

    0.9944039235E+00   -0.1102773184E+00    0.6573516205E-02    0.5477123616E-01
    0.9964316925E+00   -0.1105021937E+00    0.8607584404E-02    0.5477189912E-01
    0.9985413834E+00   -0.1107361541E+00    0.1071516646E-01    0.5477354953E-01
    0.1000736306E+01   -0.1109795664E+00    0.1289857760E-01    0.5477629987E-01
    0.1003019903E+01   -0.1112328125E+00    0.1516017954E-01    0.5478027241E-01
    0.1005395758E+01   -0.1114962898E+00    0.1750237925E-01    0.5478559992E-01
    0.1007867597E+01   -0.1117704116E+00    0.1992762750E-01    0.5479242645E-01
    0.1010439298E+01   -0.1120556079E+00    0.2243841723E-01    0.5480090819E-01
    0.1013114896E+01   -0.1123523262E+00    0.2503728158E-01    0.5481121432E-01
    0.1015898588E+01   -0.1126610319E+00    0.2772679170E-01    0.5482352802E-01
    0.1018794742E+01   -0.1129822092E+00    0.3050955431E-01    0.5483804744E-01
    0.1021807900E+01   -0.1133163622E+00    0.3338820894E-01    0.5485498676E-01
    0.1024942790E+01   -0.1136640149E+00    0.3636542480E-01    0.5487457736E-01
    0.1028204329E+01   -0.1140257128E+00    0.3944389744E-01    0.5489706900E-01
    0.1031597634E+01   -0.1144020232E+00    0.4262634498E-01    0.5492273111E-01
    0.1035128029E+01   -0.1147935367E+00    0.4591550403E-01    0.5495185413E-01
    0.1038801052E+01   -0.1152008672E+00    0.4931412522E-01    0.5498475094E-01
    0.1042622465E+01   -0.1156246540E+00    0.5282496837E-01    0.5502175836E-01
    0.1046598263E+01   -0.1160655617E+00    0.5645079724E-01    0.5506323874E-01
    0.1050734683E+01   -0.1165242820E+00    0.6019437393E-01    0.5510958166E-01
    0.1055038215E+01   -0.1170015347E+00    0.6405845279E-01    0.5516120564E-01
    0.1059515609E+01   -0.1174980684E+00    0.6804577398E-01    0.5521856006E-01
    0.1064173891E+01   -0.1180146620E+00    0.7215905659E-01    0.5528212704E-01
    0.1069020366E+01   -0.1185521261E+00    0.7640099128E-01    0.5535242351E-01
    0.1074062640E+01   -0.1191113036E+00    0.8077423256E-01    0.5543000337E-01
    0.1079308621E+01   -0.1196930720E+00    0.8528139061E-01    0.5551545970E-01
    0.1084766539E+01   -0.1202983438E+00    0.8992502266E-01    0.5560942709E-01
    0.1090444958E+01   -0.1209280686E+00    0.9470762401E-01    0.5571258410E-01
    0.1096352785E+01   -0.1215832342E+00    0.9963161853E-01    0.5582565583E-01
    0.1102499288E+01   -0.1222648686E+00    0.1046993489E+00    0.5594941650E-01
    0.1108894110E+01   -0.1229740409E+00    0.1099130665E+00    0.5608469226E-01
    0.1115547282E+01   -0.1237118639E+00    0.1152749206E+00    0.5623236401E-01
    0.1122469243E+01   -0.1244794949E+00    0.1207869478E+00    0.5639337040E-01
    0.1129670851E+01   -0.1252781381E+00    0.1264510609E+00    0.5656871085E-01
    0.1137163404E+01   -0.1261090466E+00    0.1322690371E+00    0.5675944874E-01
    0.1144958656E+01   -0.1269735238E+00    0.1382425070E+00    0.5696671466E-01
    0.1153068836E+01   -0.1278729258E+00    0.1443729422E+00    0.5719170977E-01
    0.1161506667E+01   -0.1288086637E+00    0.1506616441E+00    0.5743570929E-01
    0.1170285387E+01   -0.1297822054E+00    0.1571097315E+00    0.5770006600E-01
    0.1179418767E+01   -0.1307950782E+00    0.1637181288E+00    0.5798621388E-01
    0.1188921136E+01   -0.1318488710E+00    0.1704875544E+00    0.5829567188E-01
    0.1198807400E+01   -0.1329452371E+00    0.1774185089E+00    0.5863004766E-01
    0.1209093070E+01   -0.1340858964E+00    0.1845112638E+00    0.5899104148E-01
    0.1219794280E+01   -0.1352726383E+00    0.1917658502E+00    0.5938045017E-01
    0.1230927820E+01   -0.1365073245E+00    0.1991820486E+00    0.5980017108E-01
    0.1242511154E+01   -0.1377918921E+00    0.2067593784E+00    0.6025220621E-01
    0.1254562455E+01   -0.1391283563E+00    0.2144970882E+00    0.6073866626E-01
    0.1267100629E+01   -0.1405188135E+00    0.2223941473E+00    0.6126177486E-01
    0.1280145345E+01   -0.1419654453E+00    0.2304492377E+00    0.6182387272E-01
    0.1293717067E+01   -0.1434705210E+00    0.2386607464E+00    0.6242742190E-01
    0.1307837087E+01   -0.1450364017E+00    0.2470267596E+00    0.6307501005E-01
    0.1322527556E+01   -0.1466655440E+00    0.2555450576E+00    0.6376935475E-01
